3500000	9522.486400152897	-91.40273430579704
3500100	9444.080150743048	-91.11747754449809
3500200	9484.175616791803	-91.15055288629235
3500300	9454.08226636112	-90.91016620258497
3500400	9496.532407077788	-91.64366160211196
3500500	9501.484401378924	-90.80298682526661
3500600	9548.438554351702	-91.35428976753636
3500700	9491.69058508223	-91.16068583441948
3500800	9495.178119772185	-90.98400418270478
3500900	9503.494603626494	-91.32628198008928
3501000	9489.274149414457	-91.23676551553851
3501100	9484.519742223445	-91.39065955033288
3501200	9552.69914369445	-91.18013053208064
3501300	9458.515663818956	-91.0857221092001
3501400	9491.51023525276	-91.20308979476184
3501500	9473.992236701997	-90.90583992936084
3501600	9565.935379055936	-91.63656674817042
3501700	9465.433475219173	-91.08024867057802
3501800	9502.968810027836	-91.5408690409783
3501900	9518.221309086248	-90.93933395978632
3502000	9500.953806718653	-91.37644895275471
3502100	9504.481034685119	-91.26845812500223
3502200	9495.889059209514	-91.09346094518001
3502300	9530.790776001759	-91.50182717035841
3502400	9503.58529030518	-91.52779580849537
3502500	9419.491869721402	-90.77053941426492
3502600	9429.53862482037	-90.6520605130709
3502700	9513.499739010833	-91.27803387378817
3502800	9503.848672169956	-91.4457508448512
3502900	9504.029487122163	-91.08937388528186
3503000	9421.969775666796	-91.01994383667912
3503100	9453.909409553775	-91.0882654952537
3503200	9497.226999048737	-91.17085000704812
3503300	9407.521889545671	-91.14571245820626
3503400	9541.60266480169	-91.19760784142113
3503500	9506.739559651716	-91.01131604855617
3503600	9530.626262934573	-91.15255014086274
3503700	9494.51699364356	-91.27031411666486
3503800	9489.88429294172	-91.37252468052998
3503900	9481.126270535264	-90.98613863961913
3504000	9498.239931887321	-91.18797191254875
3504100	9510.06307083102	-90.80745853533966
3504200	9473.333695957479	-91.26745082609312
3504300	9521.329892103096	-91.09977904539085
3504400	9455.999727668217	-91.25240931684105
3504500	9497.15657617015	-91.18810852754196
3504600	9413.280117866449	-90.46608129704931
3504700	9521.988408805722	-91.08582024771827
3504800	9472.311481010769	-90.50112860486209
3504900	9499.41246627876	-90.89469234091821
3505000	9527.129762581404	-91.19167041199357
3505100	9585.552928236988	-90.98224136757301
3505200	9472.64520436606	-90.99010961759595
3505300	9475.8913830411	-91.58407689903662
3505400	9461.141581717144	-91.44529524812346
3505500	9479.681434780758	-91.14093951321063
3505600	9410.9225711745	-91.42995229278871
3505700	9469.392659636778	-91.43232786328443
3505800	9518.494728019628	-91.26550982889452
3505900	9472.064912222115	-90.95610416238806
3506000	9463.914081690576	-91.31624198547976
3506100	9505.38030950959	-91.11170770941989
3506200	9433.229593299973	-90.94213877866098
3506300	9453.11660246066	-91.22900350804062
3506400	9561.184953919066	-91.41547074178249
3506500	9483.6531516936	-91.255817999657
3506600	9500.430461436055	-91.46313871989055
3506700	9450.227371567898	-91.31612443839455
3506800	9518.906462068293	-91.34838747798918
3506900	9460.709620508629	-91.1818564938173
3507000	9472.366420479832	-91.51672187788051
3507100	9443.41274868316	-91.38047596378216
3507200	9481.754870930661	-91.22949692140962
3507300	9456.45422029818	-90.82528317800869
3507400	9556.283496464383	-90.92318342418113
3507500	9473.16087053345	-90.97305991828851
3507600	9416.943852434573	-91.08642086314545
3507700	9500.461378052227	-91.4428342203285
3507800	9417.858417576039	-91.09097321842562
3507900	9526.818498943372	-91.28294524290749
3508000	9521.244635563678	-90.78368376317326
3508100	9459.57813773089	-91.38615229422622
